order,headword,definition,WordAoA_AoA Mean,WordAoA_AoA SD,WordAoA_No. of Raters,WordAoA_Male %,WordAoA_Female %,WordAoA_Age Max,WordAoA_Age Min,WordAoA_Education Max,WordAoA_Education Min,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Valence_N,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Arousal_N,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Men_Valence_N,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Women_Valence_N,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Men_Arousal_N,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,ValenceArousal_Women_Arousal_N,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_lexicality,MELD_N,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,MELD_length,MELD_tstroke,MELD_wfreq,MELD_wfreq/mil,MELD_cd,MELD_C1stroke,MELD_C2stroke,MELD_C1nwf,MELD_C2nwf,MELD_C1cf,MELD_C2cf,MELD_C1nom,MELD_C2nom,MELD_C1nop,MELD_C2nop,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,Concreteness_No.of Valid Ratings,CLD_C1,CLD_C2,CLD_Length,CLD_C1Structure,CLD_C2Structure,CLD_C1Type,CLD_C2Type,CLD_Pinyin,CLD_C1Pinyin,CLD_C2Pinyin,CLD_IPA,CLD_C1IPA,CLD_C2IPA,CLD_InitialPhoneme,CLD_FinalPhoneme,CLD_Phonemes,CLD_C1Phonemes,CLD_C2Phonemes,CLD_C1Tone,CLD_C2Tone,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencySUBTL,CLD_C1FrequencySUBTL,CLD_C2FrequencySUBTL,CLD_FrequencyRawSUBTL,CLD_C1FrequencyRawSUBTL,CLD_C2FrequencyRawSUBTL,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_C1SR,CLD_C2SR,CLD_C1SRFrequency,CLD_C2SRFrequency,CLD_C1SRFamilySize,CLD_C2SRFamilySize,CLD_C1SRStrokes,CLD_C2SRStrokes,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTypes,CLD_C2HomographTypes,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomographsFrequency,CLD_C2HomographsFrequency,CLD_C1HomophoneTypes,CLD_C2HomophoneTypes,CLD_C1HomophoneTokens,CLD_C2HomophoneTokens,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_C1RE,CLD_C2RE,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies
1286,上流,"<entry id=""45084""><hwg><hw>上流</hw><pinyin>shàngliú</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 上游：<ex>长江～。</ex></def><def><num>❷</num> 指较高的社会地位：<ex>～社会。</ex></def>",13.32,3.67105797647853,25.0,60.0,40.0,50.0,19.0,5.0,4.0,0.63,1.15,27.0,2.33,1.17,24.0,0.67,0.98,12.0,0.6,1.3,15.0,2.5,0.97,10.0,2.21,1.31,14.0,105.0,3.13,2.0212,93.0,1.49,1.9685,1.0,40.0,745.2995,177.872342237564,-0.278552664582356,0.653228946208822,0.0,2.0,13.0,105.0,3.13,93.0,3.0,1.0,338.0,1.0,236451.0,1.0,17.0,1.0,2.0,1.0,3.64,0.95219,25.0,上,流,2.0,SG,LR,PicLog,PicSyn,shang4liu2,shang4,liu2,ʂaŋ4ljou2,ʂaŋ4,ljou2,ʂ,u,7.0,3.0,4.0,4.0,2.0,2.0089,4716.721,454.5778,271.0,955136.0,92052.0,3.1343,5052.3718,255.2564,105.0,236451.0,11946.0,1.6371,4615.8317,514.4894,166.0,718685.0,80106.0,2.0089,6415.1149,1087.9096,285.0,171.0,3394.0252,538.851,12.0,3.0,9.0,1854.0,3509.0,840.0,4076.0,1981.7,2562.25,0.0,23.0,8.0,2.25,1.0,1.5,一,氵,47068.6864,19088.7556,26.0,238.0,1.0,3.0,163510.7498,186795.8636,146046.9144,71393.2172,89637.45,71393.2172,321278.7324,321278.7324,192765.315,89637.45,71393.2172,30271.8681,3190.1927,62543.4099,285.0,171.0,1.0,0.0,2.0,0.0,6229.6442,579.3996,86.8569,0.0,1.0,9.0,12.0,98.0,183.4618,506.5011,4.6542,4.1116,5.3547,4.3214,-1.1719,1.4259,-1.1832,1.4585,0.00136651,0.01181755,0.4294
1336,上路,"<entry id=""45085""><hwg><hw>上路</hw><pinyin>shàng//lù</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 走上路程；动身：<ex>你几时～？</ex></def><def><num>❷</num> 上轨道：<ex>工作还没有～。</ex></def>",10.0,5.23148363780597,20.0,60.0,40.0,50.0,22.0,5.0,4.0,-0.48,0.93,21.0,2.04,1.0,24.0,-0.25,1.16,8.0,-0.62,0.77,13.0,2.14,0.86,14.0,1.9,1.2,10.0,287.0,8.56,2.4579,247.0,3.96,2.3927,1.0,40.0,675.907,285.420605460675,-0.540342227307645,0.845487372689796,0.0,2.0,16.0,287.0,8.56,247.0,3.0,1.0,338.0,1.0,236451.0,1.0,17.0,1.0,2.0,1.0,3.045455,1.174218,22.0,上,路,2.0,SG,LR,PicLog,PicPho,shang4lu4,shang4,lu4,ʂaŋ4lu4,ʂaŋ4,lu4,ʂ,u,5.0,3.0,2.0,4.0,4.0,11.9941,4716.721,834.2963,1618.0,955136.0,168945.0,8.5672,5052.3718,501.3248,287.0,236451.0,23462.0,13.1262,4615.8317,934.3802,1331.0,718685.0,145483.0,11.9941,6415.1149,1879.1549,285.0,162.0,3394.0252,614.848,16.0,3.0,13.0,1854.0,4012.0,840.0,3514.0,1981.7,2412.6,6.0,23.0,26.0,1.7,1.0,1.0,一,足,47068.6864,2994.2815,26.0,62.0,1.0,7.0,164909.2246,186795.8636,132079.2661,71393.2172,89637.45,71393.2172,321278.7324,321278.7324,192765.315,89637.45,71393.2172,19185.1705,1981.1712,60500.3632,285.0,162.0,1.0,0.0,2.0,0.0,6219.659,1031.9496,86.8569,0.0,1.0,15.0,12.0,167.0,183.4618,835.2113,4.6542,4.3169,5.3547,3.9833,1.1689,2.9445,2.8833,8.3606,0.0081587,0.03385929,0.6106
1442,下流,"<entry id=""55651""><hwg><hw>下流</hw><pinyin>xiàliú</pinyin></hwg><def><num>❶</num> <ps>名</ps>下游：<ex>长江～｜黄河～。</ex></def><def><num>❷</num> <ps>名</ps>指卑下的地位：<ex>～社会。</ex></def><def><num>❸</num> <ps>形</ps>卑鄙龌龊：<ex>～话｜～无耻。</ex></def>",12.5,3.56931365951495,26.0,61.5384615384615,38.4615384615385,50.0,19.0,5.0,4.0,-2.19,0.82,32.0,2.95,1.08,19.0,-2.0,0.94,10.0,-2.27,0.77,22.0,3.0,0.93,8.0,2.91,1.22,11.0,161.0,4.8,2.2068,126.0,2.02,2.1004,1.0,40.0,710.8965,302.717211132174,-0.508866726064558,0.72428905136043,0.0,2.0,13.0,161.0,4.8,126.0,3.0,1.0,296.0,1.0,153565.0,1.0,21.0,1.0,1.0,1.0,3.16,1.027943,25.0,下,流,2.0,SG,LR,PicLog,PicSyn,xia4liu2,xia4,liu2,ɕja4ljou2,ɕja4,ljou2,ɕ,u,7.0,3.0,4.0,4.0,2.0,3.1357,4449.8815,454.5778,423.0,901101.0,92052.0,4.806,3281.3034,255.2564,161.0,153565.0,11946.0,2.5838,4801.1304,514.4894,262.0,747536.0,80106.0,3.1357,6476.805,1087.9096,264.0,171.0,4733.017,538.851,12.0,3.0,9.0,2076.0,3509.0,1497.0,4076.0,1954.05,2562.25,0.0,5.0,8.0,2.65,1.6,1.5,一,氵,47068.6864,19088.7556,26.0,238.0,1.0,3.0,164294.5801,188624.8011,146046.9144,69176.805,69176.805,71393.2172,321278.7324,321278.7324,192765.315,69176.805,71393.2172,37979.1117,1408.6953,81215.1816,266.0,171.0,0.0,0.0,0.0,0.0,6203.6916,578.2728,0.0,0.0,4.0,9.0,34.0,98.0,269.9778,506.5011,3.4962,4.1116,5.6857,4.3214,-1.0608,1.6249,-1.3316,2.1016,0.00156871,0.01844584,0.4454
1480,下课,"<entry id=""55643""><hwg><hw>下课</hw><pinyin>xià//kè</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 上课时间结束：<ex>下了课我们去打球吧。</ex></def><def><num>❷</num> 指辞职或被撤换：<ex>几个队的主教练先后～。</ex></def>",7.90909090909091,3.39339822525319,22.0,18.1818181818182,81.8181818181818,54.0,14.0,5.0,2.0,0.46,0.78,24.0,2.86,0.99,22.0,0.22,0.83,9.0,0.6,0.74,15.0,2.75,1.22,12.0,3.0,0.67,10.0,116.0,3.46,2.0645,95.0,1.52,1.9777,1.0,38.0,626.77052631579,295.920589055142,-0.664668900413415,0.936148684789339,5.0,2.0,13.0,116.0,3.46,95.0,3.0,1.0,296.0,1.0,153565.0,1.0,21.0,1.0,1.0,1.0,1.611111,0.687761,36.0,下,课,2.0,SG,LR,PicLog,PicPho,xia4ke4,xia4,ke4,ɕja4kʰɤ4,ɕja4,kʰɤ4,ɕ,ɤ,5.0,3.0,2.0,4.0,4.0,7.3832,4449.8815,133.9457,996.0,901101.0,27124.0,3.4627,3281.3034,112.9274,116.0,153565.0,5285.0,8.6785,4801.1304,140.2633,880.0,747536.0,21839.0,7.3832,6476.805,1451.0526,264.0,56.0,4733.017,125.4411,13.0,3.0,10.0,2076.0,3914.0,1497.0,3037.0,1954.05,2498.8,2.0,5.0,17.0,1.85,1.6,1.1,一,讠,47068.6864,19842.7358,26.0,108.0,1.0,2.0,146778.6716,188624.8011,84009.4774,26206.8866,69176.805,26206.8866,321278.7324,321278.7324,141812.0682,69176.805,26206.8866,31718.7417,504.5145,81215.1816,266.0,56.0,0.0,0.0,0.0,0.0,6199.444,180.5486,0.0,0.0,4.0,6.0,34.0,166.0,269.9778,1263.1208,3.4962,2.4695,5.6857,3.5963,2.1781,3.858,4.5032,9.6335,0.00369369,0.08672181,0.1905
1485,下身,"<entry id=""55669""><hwg><hw>下身</hw><pinyin>xiàshēn</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 身体的下半部，有时专指阴部。</def><def><num>❷</num> （～<small>儿</small>）指裤子或裙子。</def>",10.1,2.88188534780528,20.0,50.0,50.0,39.0,20.0,5.0,2.0,-0.24,0.72,25.0,2.25,1.29,24.0,-0.14,0.38,7.0,-0.28,0.83,18.0,2.46,1.27,13.0,2.0,1.34,11.0,63.0,1.88,1.7993,58.0,0.93,1.7634,1.0,37.0,766.715675675676,190.540464797443,-0.183410611484615,0.649081307594092,5.12820512820513,2.0,10.0,63.0,1.88,58.0,3.0,1.0,296.0,1.0,153565.0,1.0,21.0,1.0,1.0,1.0,1.913043,0.949308,23.0,下,身,2.0,SG,SG,PicLog,Picto,xia4shen1,xia4,shen1,ɕja4ʂən1,ɕja4,ʂən1,ɕ,n,6.0,3.0,3.0,4.0,1.0,2.7279,4449.8815,1181.5309,368.0,901101.0,239260.0,1.8806,3281.3034,828.2051,63.0,153565.0,38760.0,3.0079,4801.1304,1287.7328,305.0,747536.0,200500.0,2.7279,6476.805,2234.1809,264.0,169.0,4733.017,1499.4366,10.0,3.0,7.0,2076.0,3837.0,1497.0,2499.0,1954.05,2623.25,1.0,5.0,15.0,2.05,1.6,1.2,一,身,47068.6864,1313.5951,26.0,5.0,1.0,7.0,162767.9392,188624.8011,136911.0773,69176.805,69176.805,89533.0986,321278.7324,321278.7324,231562.6835,69176.805,89637.45,38897.6679,1258.2506,81215.1816,266.0,168.0,0.0,1.0,0.0,1.0,6204.0993,1637.3536,0.0,0.2298,4.0,9.0,34.0,139.0,269.9778,594.0993,3.4962,4.7728,5.6857,4.7202,-2.8746,-0.0507,-3.863,-0.0581,0.00136474,0.005774,0.7410999999999999
1501,下颚,"<entry id=""55612""><hwg><hw>下颚</hw><pinyin>xià’è</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 某些节肢动物的第二对（有的是第三对）摄取食物的器官，生在口两旁的下方，极小，上面长着许多短毛。</def><def><num>❷</num> 脊椎动物的下颌。</def>",12.1904761904762,2.50237981967262,21.0,38.0952380952381,61.9047619047619,45.0,18.0,5.0,3.0,0.0,0.0,24.0,0.7,0.82,23.0,0.0,0.0,8.0,0.0,0.0,16.0,0.79,0.7,14.0,0.56,1.01,9.0,73.0,2.18,1.8633,55.0,0.88,1.7404,1.0,35.0,886.582571428571,274.254413384436,0.0558075157060876,0.813272327450172,12.5,2.0,18.0,73.0,2.18,55.0,3.0,1.0,296.0,1.0,153565.0,1.0,21.0,1.0,1.0,1.0,1.391304,0.722315,23.0,下,颚,2.0,SG,LR,PicLog,PicPho,xia4e4,xia4,e4,ɕja4ɤ4,ɕja4,ɤ4,ɕ,ɤ,4.0,3.0,1.0,4.0,4.0,1.0156,4449.8815,1.0074,137.0,901101.0,204.0,2.1791,3281.3034,2.265,73.0,153565.0,106.0,0.6312,4801.1304,0.6293999999999998,64.0,747536.0,98.0,1.0156,6476.805,428.3247,264.0,2.0,4733.017,1.238,18.0,3.0,15.0,2076.0,4212.0,1497.0,3193.0,1954.05,2823.95,1.0,5.0,7.0,1.85,1.6,1.0,一,页,47068.6864,3263.0321,26.0,33.0,1.0,6.0,176921.6179,188624.8011,141812.0682,69176.805,69176.805,141812.0682,321278.7324,321278.7324,141812.0682,69176.805,141812.0682,39865.6289,2.6093,81215.1816,266.0,2.0,0.0,0.0,0.0,0.0,6205.8117,0.3929,0.0,0.0,4.0,11.0,34.0,75.0,269.9778,426.9162,3.4962,0.6793,5.6857,0.7441999999999999,5.8865,7.0998,7.6199,11.7167,0.00050807,0.82035928,0.0031
1539,不便,"<entry id=""04088""><hwg><hw>不便</hw><pinyin>bùbiàn</pinyin></hwg><def><num>❶</num> <ps>形</ps>不方便：<ex>行动～｜边远山区，交通～。</ex></def><def><num>❷</num> <ps>动</ps>不适宜（做某事）：<ex>他不愿意说，我也～再问｜他有些不情愿，又～马上回绝。</ex></def><def><num>❸</num> <ps>形</ps>指缺钱用：<ex>你如果一时手头～，我可以先垫上。</ex></def>",11.6842105263158,3.74243877080392,19.0,52.6315789473684,47.3684210526316,47.0,26.0,4.0,3.0,-0.63,0.71,24.0,1.48,0.98,21.0,-0.6,0.84,10.0,-0.64,0.63,14.0,1.27,1.1,11.0,1.7,0.82,10.0,133.0,3.96,2.1239,121.0,1.94,2.0828,1.0,42.0,710.357857142857,245.895343150499,-0.379155032042143,0.764506136655282,0.0,2.0,13.0,133.0,3.96,121.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,3.703704,0.91209,27.0,不,便,2.0,SG,LR,Picto,PicSyn,bu4bian4,bu4,bian4,pu4pjan4,pu4,pjan4,p,n,6.0,2.0,4.0,4.0,4.0,3.788,15110.2864,333.1753,511.0,3059833.0,67468.0,3.9701,19330.6624,298.7607,133.0,904675.0,13982.0,3.7278,13841.7341,343.5196,378.0,2155158.0,53486.0,3.788,23593.1208,1611.1861,669.0,47.0,3758.5767,324.3143,13.0,4.0,9.0,2546.0,4298.0,2365.0,3182.0,2114.9,2477.15,1.0,22.0,4.0,1.95,1.0,1.7,一,亻,47068.6864,51543.5654,26.0,164.0,1.0,2.0,174796.5493,128321.0823,198034.2828,63876.8495,63876.8495,63876.8495,321278.7324,192765.315,321278.7324,63876.8495,63876.8495,36659.0823,1898.5545,81215.1816,681.0,41.0,1.0,1.0,8.0,8.0,21919.1846,425.6116,33.2617,43.4173,8.0,6.0,310.0,159.0,1670.1483,1181.7865,4.395,2.5832,5.0989,5.3929,0.6658,1.2199,0.9062,1.6952,0.00151478,0.01742778,0.1502
1608,不够,"<entry id=""04168""><hwg><hw>不够</hw><pinyin>bùgòu</pinyin></hwg><def><num>❶</num> <ps>动</ps>在数量或条件上比所要求的差些：<ex>人数～｜～资格。</ex></def><def><num>❷</num> <ps>副</ps>表示程度上比所要求的差些：<ex>材料～丰富｜分析得还～深入。</ex></def>",7.82608695652174,4.34482109594069,23.0,34.7826086956522,65.2173913043478,42.0,20.0,5.0,4.0,-0.63,0.58,24.0,1.38,0.94,26.0,-0.44,0.53,9.0,-0.73,0.59,15.0,1.31,1.01,16.0,1.5,0.85,10.0,2163.0,64.48,3.3351,1621.0,25.97,3.2098,1.0,41.0,740.615121951219,294.0838322581,-0.189633296212666,1.14385777366472,0.0,2.0,15.0,2163.0,64.48,1621.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,3.681818,0.893701,22.0,不,够,2.0,SG,LR,Picto,PicPho,bu4gou4,bu4,gou4,pu4kou4,pu4,kou4,p,u,5.0,2.0,3.0,4.0,4.0,18.9548,15110.2864,348.6914,2557.0,3059833.0,70610.0,64.5672,19330.6624,496.9872,2163.0,904675.0,23259.0,3.8856,13841.7341,304.1169,394.0,2155158.0,47351.0,18.9548,23593.1208,697.613,669.0,10.0,3758.5767,208.295,15.0,4.0,11.0,2546.0,4056.0,2365.0,4317.0,2114.9,3099.65,2.0,22.0,17.0,1.85,1.0,1.05,一,夕,47068.6864,5475.284,26.0,7.0,1.0,3.0,129647.0141,128321.0823,130530.9686,54217.3314,63876.8495,54217.3314,192765.315,192765.315,192765.315,63876.8495,54217.3314,23070.934,1081.4752,62543.4099,681.0,10.0,1.0,0.0,8.0,0.0,21904.0178,458.4878,33.2617,0.0,8.0,6.0,310.0,67.0,1670.1483,220.1705,4.395,1.2331,5.0989,6.637,3.5277,3.65,13.5033,14.1967,0.00757982,0.09392448,0.1555999999999999
1617,不安,"<entry id=""04082""><hwg><hw>不安</hw><pinyin>bù’ān</pinyin></hwg><def><ps>形</ps></def><def><num>❶</num> 不安定；不安宁：<ex>忐忑～｜坐立～｜动荡～。</ex></def><def><num>❷</num> 客套话，表示歉意和感激：<ex>总给您添麻烦，真是～。</ex></def>",10.8333333333333,4.23922333603145,24.0,66.6666666666667,33.3333333333333,41.0,18.0,5.0,3.0,-1.4,0.5,20.0,2.75,1.11,28.0,-1.57,0.53,7.0,-1.31,0.48,13.0,3.0,1.0,9.0,2.63,1.16,19.0,731.0,21.79,2.8639,599.0,9.59,2.7774,1.0,40.0,712.8955,203.026872011362,-0.452277878059259,0.558725056573563,0.0,2.0,10.0,731.0,21.79,599.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,3.533333,1.105888,30.0,不,安,2.0,SG,UD,Picto,PicSyn,bu4an1,bu4,an1,pu4an1,pu4,an1,p,n,4.0,2.0,2.0,4.0,1.0,16.4566,15110.2864,1186.3111,2220.0,3059833.0,240228.0,21.8209,19330.6624,891.4316,731.0,904675.0,41719.0,14.6844,13841.7341,1274.9454,1489.0,2155158.0,198509.0,16.4937,23593.1208,1534.5812,669.0,159.0,3758.5767,1460.7635,10.0,4.0,6.0,2546.0,3385.0,2365.0,3016.0,2114.9,2482.4,1.0,22.0,8.0,1.8,1.0,1.0,一,宀,47068.6864,14193.9605,26.0,51.0,1.0,3.0,202370.8951,128321.0823,276420.7079,63876.8495,63876.8495,231562.6835,321278.7324,192765.315,321278.7324,63876.8495,321278.7324,31281.9669,527.7317,69519.2809,681.0,162.0,1.0,0.0,8.0,0.0,21906.5159,1510.4077,33.2617,0.0,8.0,6.0,310.0,22.0,1670.1483,7.7168,4.395,2.2758,5.0989,6.2813,0.6194,1.4412,1.7551,4.2232,0.00658084,0.02031776,0.3763
1625,不对,"<entry id=""04138""><hwg><hw>不对</hw><pinyin>bùduì</pinyin></hwg><def><ps>形</ps></def><def><num>❶</num> 不正确；错误：<ex>数目～｜他没有什么～的地方。</ex></def><def><num>❷</num> 不正常：<ex>那人神色有点<small>儿</small>～｜一听口气～，连忙退了出来。</ex></def><def><num>❸</num> 不和睦；合不来：<ex>他们俩素来～。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://不对茬儿"">不对茬儿</a><a href=""entry://不对劲"">不对劲</a></div></ci>",7.0,5.08030745226348,22.0,36.3636363636364,63.6363636363636,48.0,18.0,5.0,3.0,-0.88,0.78,25.0,1.96,1.04,26.0,-0.93,0.88,15.0,-0.8,0.63,10.0,2.25,1.06,12.0,1.71,0.99,14.0,1494.0,44.54,3.1744,1120.0,17.94,3.0492,1.0,41.0,708.031219512195,232.293720881506,-0.413934622580268,0.720215896499026,0.0,2.0,9.0,1494.0,44.54,1120.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,2.416667,1.411649,24.0,不,对,2.0,SG,LR,Picto,PicSyn,bu4dui4,bu4,dui4,pu4twei4,pu4,twei4,p,i,6.0,2.0,4.0,4.0,4.0,11.3862,15110.2864,2376.2617,1536.0,3059833.0,481193.0,44.597,19330.6624,4098.141,1494.0,904675.0,191793.0,0.4142,13841.7341,1858.7026,42.0,2155158.0,289400.0,38.4655,23593.1208,3872.98,669.0,110.0,3758.5767,1096.7457,9.0,4.0,5.0,2546.0,2939.0,2365.0,2976.0,2114.9,2461.0,3.0,22.0,11.0,1.8,1.0,1.4,一,寸,47068.6864,4525.4173,26.0,11.0,1.0,3.0,152851.0205,128321.0823,165115.9896,63876.8495,63876.8495,91490.8006,283815.5226,192765.315,283815.5226,63876.8495,122890.7191,27397.9718,4872.4981,60591.6679,681.0,110.0,1.0,0.0,8.0,0.0,21911.5864,3446.9014,33.2617,0.0,8.0,3.0,310.0,117.0,1670.1483,414.6924,4.395,2.4875,5.0989,6.7204,0.6539,1.9375,1.5426,4.8801,0.00455323,0.02865992,0.5734
1640,不幸,"<entry id=""04347""><hwg><hw>不幸</hw><pinyin>bùxìng</pinyin></hwg><def><num>❶</num> <ps>形</ps>不幸运；使人失望、伤心、痛苦的：<ex>～的消息。</ex></def><def><num>❷</num> <ps>形</ps>表示不希望发生而竟然发生：<ex>～身亡｜～而言中。</ex></def><def><num>❸</num> <ps>名</ps>指灾祸：<ex>惨遭～。</ex></def>",9.66666666666667,4.0,18.0,38.8888888888889,61.1111111111111,50.0,22.0,4.0,3.0,-1.92,1.09,26.0,2.43,1.33,21.0,-1.69,1.38,13.0,-2.15,0.69,13.0,2.4,1.17,10.0,2.45,1.51,11.0,2208.0,65.82,3.344,1605.0,25.71,3.2055,1.0,39.0,659.632307692308,161.099111540912,-0.555202532562251,0.487279138007378,4.8780487804878,2.0,12.0,2208.0,65.82,1605.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,3.36,1.254326,25.0,不,幸,2.0,SG,UD,Picto,PicSyn,bu4xing4,bu4,xing4,pu4ɕiŋ4,pu4,ɕiŋ4,p,ŋ,5.0,2.0,3.0,4.0,4.0,34.7072,15110.2864,746.9235,4682.0,3059833.0,151252.0,65.9104,19330.6624,280.1068,2208.0,904675.0,13109.0,24.3984,13841.7341,887.2383,2474.0,2155158.0,138143.0,34.7072,23593.1208,2188.6583,669.0,23.0,3758.5767,1067.6353,12.0,4.0,8.0,2546.0,3189.0,2365.0,1797.0,2114.9,2343.05,4.0,22.0,11.0,1.75,1.0,1.35,一,干,47068.6864,7369.1407,26.0,5.0,1.0,3.0,151821.1801,128321.0823,167487.912,63876.8495,63876.8495,69176.805,283815.5226,192765.315,283815.5226,63876.8495,69176.805,21839.3736,4759.0808,33763.6842,681.0,23.0,1.0,0.0,8.0,0.0,21888.2654,1043.7509,33.2617,0.0,8.0,4.0,310.0,405.0,1670.1483,1110.2001,4.395,2.0635,5.0989,4.086,2.0757,5.8557,9.2267,44.0575,0.01387905,0.4332778099999999,0.274
1651,不快,"<entry id=""04240""><hwg><hw>不快</hw><pinyin>bùkuài</pinyin></hwg><def><ps>形</ps></def><def><num>❶</num> （心情）不愉快：<ex>怏怏～。</ex></def><def><num>❷</num> （身体）不舒服：<ex>几天来身子～。</ex></def>",11.2608695652174,3.70769949876234,23.0,56.5217391304348,43.4782608695652,49.0,20.0,5.0,2.0,-1.13,0.74,24.0,2.07,1.04,27.0,-1.14,0.86,14.0,-1.1,0.57,10.0,2.18,0.87,11.0,2.0,1.15,16.0,14.0,0.42,1.1461,14.0,0.22,1.1461,1.0,36.0,842.544722222222,318.857638305302,-0.0691229479258178,0.873073099496292,10.0,2.0,11.0,14.0,0.42,14.0,4.0,1.0,812.0,1.0,904675.0,1.0,5.0,1.0,1.0,1.0,2.913043,1.083473,23.0,不,快,2.0,SG,LR,Picto,PicPho,bu4kuai4,bu4,kuai4,pu4kʰwai4,pu4,kʰwai4,p,i,6.0,2.0,4.0,4.0,4.0,0.4744,15110.2864,2704.5284,64.0,3059833.0,547667.0,0.4179,19330.6624,1557.6923,14.0,904675.0,72900.0,0.4931,13841.7341,3049.2421,50.0,2155158.0,474767.0,0.4744,23593.1208,3260.2001,669.0,61.0,3758.5767,1767.3017,11.0,4.0,7.0,2546.0,3487.0,2365.0,3200.0,2114.9,2203.75,2.0,22.0,9.0,1.95,1.0,1.4,一,忄,47068.6864,9431.3086,26.0,100.0,1.0,3.0,175035.0371,128321.0823,198392.0145,26206.8866,63876.8495,26206.8866,321278.7324,192765.315,321278.7324,63876.8495,26206.8866,26223.2513,1209.2365,64581.7717,681.0,61.0,1.0,2.0,8.0,3.0,21922.4981,2973.0912,33.2617,15.8636,8.0,5.0,310.0,45.0,1670.1483,286.6345,4.395,2.7164,5.0989,5.8531,-4.8651,-2.6343,-3.5908,-1.4398,0.00018972,0.00120511,0.6144
